Designator,Mid X,Mid Y,Rotation,Layer
D1_3,63.9748,-133.7026,180.0,top
D1_2,103.9748,-133.7026,180.0,top
D1,23.9748,-133.7026,180.0,top
R1_3,103.4988,-130.2886,180.0,top
R1_2,23.4988,-130.2886,180.0,top
R1,63.4988,-130.2886,180.0,top
R2_3,67.4988,-130.2886,0.0,top
R2_2,107.4988,-130.2886,0.0,top
R2,27.4988,-130.2886,0.0,top
U1_3,25.4988,-123.2886,0.0,top
U1_2,105.4988,-123.2886,0.0,top
U1,65.4988,-123.2886,0.0,top
